Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,413,106,62453315,The Adjustment Bureau ,200035,407,English,PG13,50200000,2011,7.1,1.85,1,Other,3,1,0
train,1,109,139,153620822,Jerry Maguire ,189923,318,English,R,50000000,1996,7.3,1.85,6,Comedy,4,2,0
train,1,457,112,218628680,Ted ,471644,623,English,R,50000000,2012,7,1.85,3,Comedy,2,0,0
train,1,156,139,147637474,As Good as It Gets ,224671,470,English,PG13,50000000,1997,7.7,1.85,3,Comedy,3,0,0
train,1,272,143,2175312,Anchorman 2: The Legend Continues ,131227,346,English,PG13,50000000,2013,6.3,2.35,6,Comedy,1,3,0
train,1,117,96,126203320,Mr. Deeds ,110432,309,English,PG13,50000000,2002,5.8,1.85,4,Comedy,2,2,0
train,1,539,112,126975169,Super 8 ,287822,849,English,PG13,50000000,2011,7.1,2.35,4,Mystery,3,0,0
train,1,169,131,125548685,Erin Brockovich ,135246,498,English,R,52000000,2000,7.3,1.85,14,Biography,2,1,0
train,1,140,116,105807520,How to Lose a Guy in 10 Days ,156717,357,English,PG13,50000000,2003,6.4,1.85,8,Comedy,2,2,0
train,1,120,123,105264608,Interview with the Vampire: The Vampire Chronicles ,239752,406,English,R,60000000,1994,7.6,1.85,3,Drama,3,3,0
train,1,190,104,97680195,Yes Man ,271691,243,English,PG13,70000000,2008,6.8,2.35,4,Comedy,2,2,0
train,1,177,107,126088877,Central Intelligence ,33354,110,English,PG13,50000000,2016,6.6,2.35,3,Action,3,1,0
train,1,65,124,91030827,Stepmom ,46482,252,English,PG13,50000000,1998,6.7,2.35,7,Comedy,2,1,0
train,1,145,96,150315155,Daddy's Home ,54010,130,English,PG13,50000000,2015,6.1,1.85,4,Comedy,2,1,0
train,1,321,125,127997349,Into the Woods ,101178,779,English,PG,50000000,2014,6,2.39,5,Adventure,5,3,1
train,1,230,129,88504640,Inside Man ,273108,646,English,R,45000000,2006,7.6,2.35,16,Crime,4,1,0
train,1,55,109,81022333,Congo ,34471,147,English,PG13,50000000,1995,5,1.85,4,Action,4,0,0
train,1,257,124,75621915,We Bought a Zoo ,111003,199,English,PG,43892350.45359079,2011,7.1,1.85,6,Comedy,3,2,1
train,1,279,121,79948113,Knowing ,186879,791,English,PG13,50000000,2009,6.2,2.35,4,Drama,4,1,0
train,1,143,95,88658172,Failure to Launch ,58412,242,English,PG13,50000000,2006,5.6,2.35,3,Comedy,2,3,0
train,1,196,128,75888270,The Ring Two ,71153,560,English,PG13,20112906.14778093,2005,5.4,1.85,1,Horror,2,2,0
train,1,116,80,75367693,Garfield ,58961,232,English,PG,35000000,2004,5,1.85,3,Animation,4,1,0
train,1,105,99,73701902,Christmas with the Kranks ,27548,209,English,PG,60000000,2004,5.2,2.35,2,Comedy,2,1,0
train,1,419,133,75605492,Moneyball ,283563,312,English,PG13,50000000,2011,7.6,1.85,1,Biography,3,3,1
train,1,64,127,67823573,Outbreak ,91176,130,English,R,50000000,1995,6.6,1.85,5,Action,3,2,0
train,1,166,98,67128202,Race to Witch Mountain ,43328,110,English,PG,65000000,2009,5.7,2.35,6,Action,6,1,0
train,1,525,132,70496802,V for Vendetta ,791783,2042,English,R,54000000,2005,8.2,2.35,4,Action,3,1,1
train,1,165,114,60470220,Shanghai Knights ,81444,192,English,PG13,50000000,2003,6.2,2.35,3,Action,3,0,0
train,1,87,78,58336565,Curious George ,12845,118,English,G,50000000,2006,6.6,1.85,1,Adventure,4,1,0
train,1,117,101,66002004,Herbie Fully Loaded ,36431,168,English,G,50000000,2005,4.7,1.85,2,Adventure,6,1,0
train,1,113,113,54997476,Don't Say a Word ,40362,248,English,R,50000000,2001,6.3,2.35,6,Crime,4,1,0
train,1,152,124,52752475,Unfaithful ,63067,533,English,R,50000000,2002,6.7,1.85,4,Drama,2,0,0
train,1,288,109,55092830,I Am Number Four ,195043,329,English,PG13,60000000,2011,6.1,1.85,4,Action,4,0,0
train,1,358,128,50815288,Syriana ,109188,625,English,R,50000000,2005,7,2.35,2,Drama,2,1,0
train,1,204,144,52822418,13 Hours ,47764,219,English,R,50000000,2016,7.4,2.35,12,Action,4,0,0
train,1,156,95,50150619,The Book of Life ,45580,102,English,PG,50000000,2014,7.3,2.35,1,Adventure,6,1,0
train,1,171,105,48745150,Firewall ,50170,306,English,PG13,50000000,2006,5.8,2.35,1,Crime,2,1,1
train,1,76,121,50007168,Absolute Power ,39529,142,English,R,50000000,1997,6.7,2.35,20,Action,4,3,0
train,1,97,125,48154732,G.I. Jane ,60326,142,English,R,50000000,1997,5.8,2.35,14,Action,3,2,0
train,1,118,118,44737059,The Replacements ,48322,261,English,PG13,50000000,2000,6.5,1.85,3,Comedy,2,2,0
train,1,291,113,56724080,American Reunion ,172112,181,English,R,50000000,2012,6.7,1.85,2,Comedy,1,0,0
train,1,36,104,42610000,Beverly Hills Cop III ,60293,114,English,R,55000000,1994,5.5,1.85,5,Action,4,0,0
train,1,105,106,41482207,Gremlins 2: The New Batch ,68428,148,English,PG13,50000000,1990,6.3,1.85,6,Comedy,3,1,0
train,1,276,141,47105085,The Judge ,136973,275,English,R,50000000,2014,7.4,2.35,3,Crime,2,2,1
train,1,93,124,41256277,The Peacemaker ,46451,156,English,R,50000000,1997,5.9,2.35,3,Action,2,0,0
train,1,124,114,40905277,Out of Time ,45895,157,English,R,50000000,2003,6.5,2.35,3,Crime,4,1,0
train,1,47,101,38590500,On Deadly Ground ,17997,140,English,R,50000000,1994,4.4,2.35,1,Action,3,1,0
train,1,66,93,39177541,The Adventures of Sharkboy and Lavagirl 3-D ,20310,177,English,PG,50000000,2005,3.5,1.85,12,Action,4,0,0
train,1,118,119,39778599,The Beach ,176169,548,English,R,50000000,2000,6.6,2.35,2,Adventure,3,1,1
train,1,93,119,37486138,Raising Helen ,30890,106,English,PG13,50000000,2004,6,1.85,8,Comedy,3,0,0
train,1,235,99,38105077,Ninja Assassin ,58349,194,English,R,40000000,2009,6.4,2.35,4,Action,3,0,0
train,1,51,117,32800000,Striptease ,34896,118,English,R,40000000,1996,4.3,1.85,2,Comedy,4,1,0
train,1,98,87,33643461,Marmaduke ,11257,65,English,PG,50000000,2010,4.2,2.35,3,Comedy,2,3,0
train,1,315,129,32741596,Hereafter ,80140,323,English,PG13,50000000,2010,6.5,2.35,20,Drama,2,1,0
train,1,136,115,31874869,Murder by Numbers ,43574,302,English,R,50000000,2002,6.1,1.85,2,Crime,3,1,1
train,1,99,95,27067160,The Story of Us ,18404,150,English,R,50000000,1999,5.9,1.85,11,Comedy,3,1,0
train,1,298,125,26616999,The Host ,92461,347,English,PG13,40000000,2013,5.9,2.35,5,Action,5,0,0
train,1,146,110,26199517,Blood Work ,34356,260,English,R,50000000,2002,6.4,2.35,20,Action,5,2,0
train,1,245,118,25450527,The International ,80196,190,English,R,50000000,2009,6.5,2.35,1,Action,5,1,0
train,1,104,101,25407250,Escape from L.A. ,54021,227,English,R,50000000,1996,5.7,2.35,9,Action,4,1,0
train,1,259,119,24006726,The Life Aquatic with Steve Zissou ,139535,632,English,R,50000000,2004,7.3,2.35,7,Adventure,3,2,0
train,1,79,139,20389967,Free State of Jones ,3077,47,English,R,50000000,2016,6.7,1.85,3,Action,5,1,0
train,1,141,130,19593740,The Life of David Gale ,88270,420,English,R,50000000,2003,7.5,2.35,3,Crime,3,2,0
train,1,59,100,19118247,Man of the House ,19829,94,English,PG13,40000000,2005,5.4,2.35,8,Action,2,0,0
train,1,236,114,26442251,Run All Night ,76010,205,English,R,50000000,2015,6.6,2.35,3,Action,4,2,0
train,1,356,96,17114882,Eastern Promises ,189249,398,English,R,25000000,2007,7.7,1.85,3,Crime,3,2,0
train,1,120,110,18472363,Into the Blue ,63599,208,English,PG13,50000000,2005,5.8,2.35,3,Action,4,1,1
train,1,208,102,21557240,Your Highness ,85237,274,English,R,49900000,2011,5.6,2.35,8,Adventure,3,3,1
train,1,174,84,21283440,Dream House ,46239,137,English,PG13,55000000,2011,6,2.35,3,Drama,3,1,0
train,1,59,115,10556196,Mad City ,16562,73,English,PG13,50000000,1997,6.2,2.35,1,Crime,3,0,0
train,1,34,135,10400000,The Scarlet Letter ,12037,90,English,R,50000000,1995,5.1,2.35,1,Drama,2,3,0
train,1,214,108,9528092,Fair Game ,38513,127,English,PG13,22000000,2010,6.8,2.35,7,Biography,3,1,0
train,1,50,107,9795017,Jade ,9227,70,English,R,50000000,1995,5.1,1.85,6,Crime,3,1,0
train,1,231,124,19445217,Beautiful Creatures ,67796,258,English,PG13,60000000,2013,6.2,2.35,4,Drama,3,0,0
train,1,226,102,28837115,Zoolander 2 ,34964,150,English,PG13,50000000,2016,4.8,2.35,4,Comedy,1,1,0
train,1,75,88,6471394,The Big Bounce ,15880,93,English,PG13,50000000,2004,4.9,2.35,2,Comedy,2,1,0
train,1,82,87,6291602,What Planet Are You From? ,8070,91,English,R,50000000,2000,5.6,1.85,5,Comedy,2,1,0
train,1,296,104,10706786,Drive Angry ,81800,211,English,R,50000000,2011,5.5,1.85,4,Action,3,1,0
train,1,98,85,43905746,The One ,77684,294,English,PG13,49000000,2001,5.9,2.35,3,Action,3,2,1
train,1,48,104,21413502,The Adventures of Ford Fairlane ,14429,113,English,R,40000000,1990,6.3,2.35,14,Action,6,0,0
train,1,223,190,124107476,Traffic ,170684,867,English,R,48000000,2000,7.6,1.85,14,Crime,3,0,0
train,1,149,127,197171806,Indiana Jones and the Last Crusade ,515306,477,English,PG13,48000000,1989,8.3,2.35,24,Action,3,1,0
train,1,75,118,66488090,The Bone Collector ,120202,397,English,R,48000000,1999,6.7,2.35,5,Crime,4,2,0
train,1,233,112,95308367,Panic Room ,206104,850,English,R,48000000,2002,6.8,2.35,10,Crime,3,1,0
train,1,150,114,60652036,Three Kings ,137854,560,English,R,48000000,1999,7.1,2.35,8,Action,5,1,0
train,1,140,120,50173190,K-PAX ,148490,537,English,PG13,48000000,2001,7.4,2.35,3,Drama,3,3,0
train,1,125,123,47095453,Kate & Leopold ,64595,316,English,PG13,48000000,2001,6.4,1.85,8,Comedy,3,1,1
train,1,125,93,37879996,Bedazzled ,81888,254,English,PG13,48000000,2000,6,2.35,8,Comedy,3,1,0
train,1,36,123,25900000,The Cotton Club ,12771,84,English,R,58000000,1984,6.5,1.85,11,Crime,3,1,0
train,1,158,123,37339525,Out of Sight ,71708,307,English,R,48000000,1998,7,1.85,14,Crime,4,1,0
train,1,72,96,60154431,The Cable Guy ,122347,345,English,PG13,47000000,1996,6,2.35,4,Comedy,3,1,0
train,1,72,105,103738726,Dick Tracy ,47819,164,English,PG,100000000,1990,6.1,1.85,3,Action,6,0,0
train,1,89,132,29781453,Riding in Cars with Boys ,22447,210,English,PG13,48000000,2001,6.4,1.85,4,Biography,3,0,0
train,1,145,93,8359918.969096022,First Blood ,172489,376,English,R,14000000,1982,7.7,2.35,1,Action,3,1,0
train,1,93,75,15519841,Happily N'Ever After ,8693,71,English,PG,47000000,2006,4.5,1.85,1,Adventure,5,0,0
train,1,46,108,5600000,Mary Reilly ,11913,97,English,R,47000000,1996,5.8,1.85,2,Drama,4,1,0
train,1,84,105,126805112,My Best Friend's Wedding ,98199,169,English,PG13,46000000,1997,6.3,2.35,1,Comedy,2,1,0
train,1,185,118,67263182,Insomnia ,218771,651,English,R,46000000,2002,7.2,2.35,8,Drama,3,1,0
train,1,143,111,92001027,Star Trek: First Contact ,97838,286,English,PG13,45000000,1996,7.6,2.35,3,Action,5,1,0
train,1,178,81,10539414,Jonah Hex ,45729,176,English,PG13,47000000,2010,4.7,2.35,2,Action,5,0,0
train,1,73,86,181395380,Liar Liar ,220392,243,English,PG13,45000000,1997,6.8,1.85,7,Comedy,3,0,0
train,1,35,91,130512915,The Flintstones ,60884,85,English,PG,45000000,1994,4.8,1.33,5,Comedy,3,0,0
train,1,151,84,110000082,Scary Movie 3 ,111526,347,English,PG13,48000000,2003,5.5,1.85,5,Comedy,1,0,0
train,1,140,109,106807667,Miss Congeniality ,137377,370,English,PG13,45000000,2000,6.2,1.85,8,Action,4,0,0
train,1,201,93,101702060,Journey to the Center of the Earth ,85323,212,English,PG,45000000,2008,5.8,1.85,2,Action,5,2,0
train,1,77,113,95149435,The Princess Diaries 2: Royal Engagement ,53687,152,English,G,40000000,2004,5.7,1.85,8,Comedy,3,1,0
train,1,43,141,100768056,The Pelican Brief ,59569,89,English,PG13,45000000,1993,6.5,2.35,2,Crime,4,2,0
train,1,39,119,92115211,The Client ,45798,94,English,PG13,45000000,1994,6.7,2.35,10,Crime,4,0,0
train,1,207,97,93452056,The Bucket List ,184795,310,English,PG13,45000000,2007,7.4,1.85,11,Adventure,3,1,0
train,1,47,117,83287363,Patriot Games ,81442,137,English,R,45000000,1992,6.9,2.35,5,Action,2,1,0
train,1,454,153,60962878,Prisoners ,383591,620,English,R,46000000,2013,8.1,1.85,2,Crime,4,2,1
train,1,109,122,76261036,Training Day ,305929,633,English,R,45000000,2001,7.7,2.35,8,Crime,3,1,0
train,1,213,102,71423726,Galaxy Quest ,123558,609,English,PG,45000000,1999,7.3,2.35,4,Adventure,3,0,1
train,1,127,83,71277420,Scary Movie 2 ,119590,548,English,R,45000000,2001,5.2,1.85,4,Comedy,1,0,0
train,1,184,110,70001065,Blade ,191437,582,English,R,45000000,1998,7.1,2.35,2,Action,2,0,0
train,1,127,136,67253092,Coach Carter ,92702,209,English,PG13,30000000,2005,7.2,2.35,3,Drama,2,1,0
train,1,167,91,66790248,Changing Lanes ,57281,350,English,R,45000000,2002,6.5,2.35,2,Drama,2,0,0
train,1,119,89,65557989,Anaconda ,73539,271,English,PG13,45000000,1997,4.6,2.35,1,Action,4,0,0
train,1,155,107,60786269,Coyote Ugly ,90539,379,English,PG13,45000000,2000,5.6,2.35,2,Comedy,4,0,0
train,1,117,95,162792677,A Bug's Life ,211226,317,English,G,120000000,1998,7.2,2.35,5,Adventure,5,1,0
train,1,208,122,31598308,From Hell ,124765,541,English,R,35000000,2001,6.8,2.35,3,Horror,3,1,1
train,1,48,135,53854588,Tin Cup ,37911,73,English,R,45000000,1996,6.3,2.35,4,Comedy,4,0,0
train,1,8,111,33022924.240847155,"Yours, Mine and Ours ",5888,61,English,Unrated,2500000,1968,7.2,1.85,1,Comedy,2,0,0
train,1,94,95,52580895,Kicking & Screaming ,30255,118,English,PG,45000000,2005,5.6,2.35,3,Comedy,4,3,0
train,1,276,109,51019112,The Hitchhiker's Guide to the Galaxy ,155745,1053,English,PG,50000000,2005,6.8,2.35,1,Adventure,3,2,0
train,1,59,93,48114556,Fat Albert ,9380,91,English,PG,26000000,2004,4.3,2.35,2,Comedy,4,0,0
train,1,99,112,38360195,Last Holiday ,21215,116,English,PG13,45000000,2006,6.4,2.35,4,Adventure,3,0,0
train,1,42,111,46815748,The River Wild ,32544,69,English,PG13,45000000,1994,6.3,2.35,5,Action,4,1,0
train,1,25,96,35617599,The Indian in the Cupboard ,20688,47,English,PG,45000000,1995,5.9,1.85,7,Drama,3,1,0
train,0,339,141,47307550,Savages ,104301,269,English,R,45000000,2012,6.5,2.35,10,Crime,3,0,0
train,1,127,94,32003620,Cellular ,79141,355,English,PG13,25000000,2004,6.5,2.35,4,Action,3,0,0
train,1,105,88,28133159,The Ant Bully ,30055,70,English,PG,50000000,2006,5.9,1.85,2,Adventure,5,3,0
train,1,144,177,27400000,Dune ,97087,569,English,PG13,40000000,1984,6.6,2.35,3,Action,3,0,0
train,1,156,133,24343673,Across the Universe ,91860,524,English,PG13,45000000,2007,7.4,2.35,3,Drama,4,0,0
train,1,323,119,22877808,Revolutionary Road ,152591,414,English,R,35000000,2008,7.3,2.35,4,Drama,2,2,1
train,1,39,91,20400913,The Glimmer Man ,15455,80,English,R,45000000,1996,5.3,1.85,1,Action,5,0,0
train,1,43,117,20101861,Multiplicity ,24757,81,English,PG13,45000000,1996,6,2.35,8,Comedy,3,0,0
train,1,82,86,25200412,Aliens in the Attic ,16580,55,English,PG,45000000,2009,5.4,1.85,3,Adventure,5,0,0
train,1,150,124,19719930,The Pledge ,42621,531,English,R,45000000,2001,6.8,2.35,2,Crime,4,0,0
train,1,168,134,19377727,The Producers ,35140,409,English,PG13,45000000,2005,6.4,2.35,1,Comedy,2,3,0
train,1,85,220,15527125,All the Pretty Horses ,11388,183,English,PG13,57000000,2000,5.8,2.35,2,Drama,3,2,0
train,0,83,212,13560960,Nixon ,23996,161,English,R,50000000,1995,7.1,2.35,10,Biography,3,1,0
train,1,106,106,11146409,Deep Rising ,26551,273,English,R,45000000,1998,6,2.35,4,Action,4,1,0
train,1,158,160,7916887,Miracle at St. Anna ,15697,182,English,R,45000000,2008,6,2.35,16,Action,5,1,1
train,1,125,99,15279680,Bangkok Dangerous ,48245,154,English,R,40000000,2008,5.4,1.85,1,Action,3,1,0
train,1,87,74,7262288,Big Trouble ,17307,186,English,PG13,40000000,2002,6.5,1.85,7,Comedy,3,1,0
train,1,115,139,4584886,Love in the Time of Cholera ,19114,115,English,R,45000000,2007,6.4,2.35,5,Drama,2,0,0
train,1,24,103,2154540,Shadow Conspiracy ,3803,41,English,R,45000000,1997,4.9,2.35,3,Action,2,0,0
train,1,152,101,8129455,Johnny English Reborn ,89568,142,English,PG,45000000,2011,6.3,2.35,1,Action,4,0,0
train,1,656,130,136019448,Argo ,452465,695,English,R,44500000,2012,7.7,2.35,2,Biography,4,0,0
train,1,119,130,183875760,The Fugitive ,213668,270,English,PG13,44000000,1993,7.8,1.85,4,Action,6,1,0
train,0,73,147,53300852,Sleepers ,154487,259,English,R,44000000,1996,7.5,2.35,13,Crime,3,2,1
train,1,96,96,150415432,Rambo: First Blood Part II ,117606,217,English,R,44000000,1985,6.4,2.35,3,Action,4,1,0
train,1,28,118,44834712,The Juror ,13995,62,English,R,44000000,1996,5.6,2.35,2,Drama,2,2,1
train,1,102,325,1500000,Heaven's Gate ,9830,189,English,R,44000000,1980,6.8,2.35,1,Adventure,3,1,0
train,1,206,102,62318875,Underworld: Evolution ,156225,502,English,R,50000000,2006,6.8,2.35,2,Action,5,0,0
train,1,159,110,5773519,Victor Frankenstein ,28618,91,English,PG13,40000000,2015,6,2.35,2,Drama,4,0,0
train,1,137,136,51768623,Finding Forrester ,73006,297,English,PG13,43000000,2000,7.3,2.35,7,Drama,1,0,0
train,1,116,103,37035515,28 Days ,34597,194,English,PG13,43000000,2000,6,1.37,4,Comedy,2,2,0
train,1,99,90,24430272,The Sweetest Thing ,46158,403,English,R,43000000,2002,5.1,1.85,3,Comedy,2,0,0
train,1,56,154,158348400,The Firm ,88844,142,English,R,42000000,1993,6.8,1.85,4,Drama,3,1,0
train,1,117,99,31136950,Charlie St. Cloud ,47364,75,English,PG13,44000000,2010,6.5,2.35,4,Drama,3,0,0
train,1,252,93,29113588,The Mechanic ,117999,181,English,R,40000000,2011,6.6,2.35,8,Action,3,1,1
train,1,375,109,138447667,21 Jump Street ,408302,345,English,R,42000000,2012,7.2,2.35,3,Action,3,1,0
train,1,108,90,87856565,Along Came Polly ,106909,268,English,PG13,42000000,2004,5.9,1.85,3,Comedy,2,1,1
train,1,21,117,70100000,Boomerang ,20183,41,English,R,40000000,1992,5.4,1.85,2,Comedy,3,0,0
train,1,270,123,159578352,The Heat ,133177,380,English,R,43000000,2013,6.6,2.35,4,Action,3,1,0
train,1,154,105,45290318,Here Comes the Boom ,74169,112,English,PG,42000000,2012,6.5,1.85,7,Action,3,1,0
train,1,114,115,41543207,High Crimes ,30077,175,English,PG13,42000000,2002,6.3,2.35,3,Crime,4,2,0
train,1,27,122,41252428,The Mirror Has Two Faces ,11453,71,English,PG13,42000000,1996,6.5,1.85,2,Comedy,3,1,0
train,1,166,119,35228696,The Mothman Prophecies ,63677,460,English,PG13,32000000,2002,6.5,2.35,2,Drama,4,0,0
train,1,288,81,59992760,Brüno ,119622,396,English,R,42000000,2009,5.8,1.85,5,Comedy,1,0,0
train,1,291,100,37652565,Red Riding Hood ,91151,283,English,PG13,42000000,2011,5.4,2.35,6,Fantasy,4,1,0
train,1,151,120,24375436,15 Minutes ,42547,265,English,R,42000000,2001,6.1,2.35,2,Action,4,2,1
train,1,168,122,24127895,Lord of War ,248123,437,English,R,50000000,2005,7.6,2.35,5,Crime,3,1,0
train,1,127,91,26404753,One for the Money ,34203,169,English,PG13,40000000,2012,5.3,2.35,2,Action,5,0,0
train,1,293,112,6105175,The Interview ,247020,835,English,R,44000000,2014,6.6,2.35,2,Comedy,1,1,0
train,1,119,110,116724075,8 Mile ,187181,564,English,R,41000000,2002,7,2.35,5,Drama,2,1,0
train,1,167,144,56083966,A Knight's Tale ,137003,658,English,PG13,65000000,2001,6.9,2.35,4,Action,3,0,0
train,1,234,107,293501675,The Sixth Sense ,704766,2073,English,PG13,40000000,1999,8.1,1.85,9,Drama,3,1,0
train,1,258,102,18600911,Man on a Ledge ,125198,153,English,PG13,42000000,2012,6.6,2.35,1,Action,3,0,0
train,1,108,100,7204138,The Big Year ,34809,125,English,PG,41000000,2011,6.2,2.35,4,Comedy,1,0,0
train,1,81,126,90800000,The Karate Kid ,126907,235,English,PG,8000000,1984,7.2,1.85,2,Action,4,0,0
train,1,538,138,150117807,American Hustle ,358416,751,English,R,40000000,2013,7.3,2.35,8,Crime,2,3,2
train,1,224,108,163947053,The Proposal ,227824,273,English,PG13,40000000,2009,6.7,2.35,5,Comedy,3,1,0
train,1,129,105,116735231,Double Jeopardy ,56646,336,English,R,70000000,1999,6.4,2.35,3,Crime,3,1,0
train,1,125,108,118500000,Back to the Future Part II ,340085,327,English,PG,40000000,1989,7.8,1.85,13,Adventure,3,0,0
train,1,362,129,166147885,Fifty Shades of Grey ,220020,1360,English,R,40000000,2015,4.1,2.35,1,Drama,2,0,0
train,1,93,84,111760631,Spy Kids 3-D: Game Over ,40227,188,English,PG,38000000,2003,4.1,1.85,12,Action,5,2,0
train,1,71,149,108706165,A Time to Kill ,99558,236,English,R,40000000,1996,7.4,2.35,10,Crime,3,3,0
train,1,104,94,138614544,Cheaper by the Dozen ,75152,288,English,PG,40000000,2003,5.8,1.85,11,Comedy,2,0,0
train,1,319,121,125069696,Lone Survivor ,203963,420,English,R,40000000,2013,7.6,2.35,6,Action,5,0,0
train,0,41,128,107458785,A League of Their Own ,71754,166,English,PG,40000000,1992,7.2,2.35,4,Comedy,3,1,0
train,1,300,134,102310175,The Conjuring 2 ,64989,279,English,R,40000000,2016,7.8,2.35,7,Horror,3,0,0
train,1,556,120,96917897,The Social Network ,479453,696,English,PG13,40000000,2010,7.7,2.35,10,Biography,2,0,0
train,1,161,129,93952276,He's Just Not That Into You ,132048,203,English,PG13,40000000,2009,6.4,2.35,4,Comedy,3,0,0
train,1,151,89,90703745,Scary Movie 4 ,93748,410,English,PG13,45000000,2006,5.1,1.85,5,Comedy,1,0,0
train,1,212,116,89138076,Scream 3 ,98535,734,English,R,40000000,2000,5.5,2.35,10,Horror,2,0,0
train,1,111,118,87666629,Back to the Future Part III ,283480,263,English,PG,40000000,1990,7.4,1.37,13,Adventure,4,0,0
train,1,173,107,90353764,Get Hard ,85629,144,English,R,40000000,2015,6,1.85,1,Comedy,2,1,0
train,1,181,155,82522790,Bram Stoker's Dracula ,143835,654,English,R,40000000,1992,7.5,1.85,11,Fantasy,3,3,0
train,1,252,123,94125426,Julie & Julia ,79264,277,English,PG13,40000000,2009,7,1.85,2,Biography,3,1,0
